player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Dorian Baker,28585,WR,KENTUCKY,10,39,0,202,0,-1.5,0,50.0,,0,0,50.0,1,0,0,0.0,42.3,0,9,0.0,0,26,1,100.0,26,62.5,2,5.1,0,9,10,10.0,9.0,0.35,,0,,,0,0,,0,0,0,41.0,50.9,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Bra'Lon Cherry,12289,WR,NC STATE,13,39,0,248,0,-2.3,0,100.0,,0,0,0.0,0,0,0,91.4,66.7,0,20,0.0,0,22,4,100.0,22,101.0,4,10.3,0,33,42,10.5,8.3,1.5,14.6,0,62.5,,0,0,16.7,1,0,0,71.8,56.8,0,35,0.0,0,52,5,96.2,50,92.2,8,20.5,0,73,22,4.4,14.6,1.46
Caleb Smith,19273,TE,OREGON ST,12,39,0,265,0,-0.5,0,100.0,,0,0,0.0,0,0,0,86.7,32.6,0,5,9.7,3,31,2,90.3,28,85.4,2,5.1,0,9,10,5.0,4.5,0.32,15.3,0,33.3,,0,0,33.3,1,0,0,16.0,36.0,1,8,1.7,1,60,2,96.7,58,2.8,6,15.4,0,15,1,0.5,7.5,0.26
Alex Chisum,11478,WR,CINCINNATI,13,39,0,138,0,-0.5,0,100.0,,0,0,0.0,0,0,0,86.7,60.6,0,23,0.0,0,28,2,100.0,28,118.8,2,5.1,0,37,38,19.0,18.5,1.32,17.0,0,66.7,,0,0,0.0,0,0,0,70.7,67.8,0,18,0.0,0,7,2,85.7,6,133.3,3,7.7,2,26,0,0.0,13.0,4.33
William Dukes,14272,WR,FAU,12,39,0,165,0,-2.0,0,100.0,,0,0,0.0,0,0,1,86.7,32.9,0,10,0.0,0,44,2,97.7,43,100.0,2,5.1,0,16,20,10.0,8.0,0.37,16.4,0,20.0,,0,0,0.0,0,0,0,39.5,49.1,0,11,0.0,0,34,1,94.1,32,39.6,5,12.8,0,11,0,0.0,11.0,0.34
Nicholas Norris,47533,WR,W KENTUCKY,13,39,0,346,0,0.2,1,80.0,,0,0,0.0,0,0,0,91.4,84.2,0,67,0.0,0,27,4,96.3,26,118.8,5,12.8,0,107,108,27.0,26.8,4.12,3.0,1,60.0,,0,0,25.0,1,0,0,73.4,67.2,0,67,0.0,0,16,3,93.8,15,104.2,5,12.8,0,74,75,25.0,24.7,4.93
Daniel Lasco,10871,HB,CAL,12,39,0,130,0,-3.9,2,93.3,,0,0,0.0,0,0,1,98.6,57.2,0,17,11.9,5,42,14,88.1,37,81.7,15,38.5,0,54,107,7.6,3.9,1.46,0.0,3,62.5,,0,0,37.5,3,0,0,38.4,65.6,1,92,0.0,0,19,5,94.7,18,106.3,8,20.5,1,164,160,32.0,32.8,9.11
Aaron Jones,11937,HB,UTEP,12,39,0,330,0,-4.8,5,82.6,,0,0,9.5,2,0,1,65.0,40.9,0,40,0.0,0,52,19,96.2,50,93.7,23,59.0,1,69,163,8.6,3.6,1.38,0.0,1,71.4,,0,0,28.6,2,0,0,60.2,62.0,0,27,0.0,0,37,5,94.6,35,123.8,7,17.9,1,38,37,7.4,7.6,1.09
Eldridge Massington,47955,WR,UCLA,13,39,0,324,0,-2.5,0,100.0,,0,0,0.0,0,0,0,86.7,52.1,0,5,0.0,0,25,2,100.0,25,81.3,2,5.1,0,7,12,6.0,3.5,0.28,,0,,,0,0,,0,0,0,81.3,65.0,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0
Josh Robinson,9638,HB,MISS STATE,13,39,0,227,0,-2.6,5,87.5,,0,0,0.0,0,0,0,94.5,91.3,0,21,3.9,2,51,7,94.1,48,110.4,8,20.5,0,84,106,15.1,12.0,1.75,-3.5,1,100.0,,0,0,0.0,0,0,0,49.8,54.5,0,15,0.0,0,11,2,90.9,10,108.3,2,5.1,0,20,27,13.5,10.0,2.0
Johnathan Alston,45093,WR,NC STATE,12,38,0,248,0,-3.7,2,100.0,,0,0,0.0,0,0,0,90.0,58.3,0,19,0.0,0,22,3,100.0,22,91.7,3,7.9,0,18,29,9.7,6.0,0.82,9.0,4,66.7,,0,0,0.0,0,0,0,60.0,56.7,0,37,0.0,0,153,16,95.4,146,116.0,24,63.2,2,176,65,4.1,11.0,1.21
Marteze Waller,17499,HB,FRESNO ST,14,38,0,169,0,-1.8,0,77.8,,0,0,0.0,0,0,0,94.5,68.9,1,22,5.4,2,37,7,91.9,34,45.1,9,23.7,0,39,52,7.4,5.6,1.15,-0.8,0,100.0,,0,0,0.0,0,0,0,67.9,45.0,0,6,0.0,0,32,4,87.5,28,79.2,4,10.5,0,11,14,3.5,2.8,0.39
Jamir Tillman,48091,WR,NAVY,13,38,0,237,0,,0,,,0,0,,0,0,0,,54.7,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,14.0,0,0.0,,0,0,,0,0,0,83.3,62.6,0,0,0.0,0,7,0,85.7,6,39.6,1,2.6,0,0,0,,,0.0
Aaron Wimberly,14445,HB,IOWA STATE,11,38,0,193,0,-4.2,0,60.0,,0,0,0.0,0,0,0,91.4,84.7,0,9,39.4,13,33,3,57.6,19,69.6,5,13.2,0,21,36,12.0,7.0,1.11,-5.0,0,100.0,,0,0,0.0,0,0,0,60.9,66.1,0,7,0.0,0,6,2,83.3,5,87.5,2,5.3,0,10,20,10.0,5.0,2.0
Nick Stoner,14436,WR,INDIANA,9,38,0,190,0,-0.6,0,60.0,,0,0,25.0,1,0,0,22.1,50.4,0,13,0.0,0,32,3,100.0,32,64.6,5,13.2,0,4,7,2.3,1.3,0.13,7.0,0,0.0,,0,0,,0,0,0,39.8,57.0,0,0,0.0,0,2,0,100.0,2,39.6,1,2.6,0,0,0,,,0.0
Malik Turner,48078,WR,ILLINOIS,13,38,0,187,0,-4.0,0,50.0,,0,0,0.0,0,0,0,81.5,43.8,0,-3,0.0,0,25,1,100.0,25,56.3,2,5.3,0,-3,2,2.0,-3.0,-0.12,9.7,0,63.2,,0,0,14.3,2,0,0,50.5,57.4,0,20,0.0,0,136,12,96.3,131,99.7,19,50.0,1,125,18,1.5,10.4,0.95
Boone Niederhofer,21514,WR,TEXAS A&M,13,38,0,312,0,-2.8,0,75.0,,0,0,0.0,0,0,0,90.0,52.9,0,15,0.0,0,27,3,100.0,27,91.7,4,10.5,0,26,36,12.0,8.7,0.96,6.9,6,75.7,,0,0,6.7,2,1,0,74.5,65.1,2,42,0.0,0,202,28,95.5,193,84.0,37,97.4,1,287,142,5.1,10.3,1.49
K.J. Young,48065,WR,OKLAHOMA,12,38,0,261,0,-4.2,3,100.0,,0,0,0.0,0,0,1,93.6,51.1,0,23,0.0,0,37,6,100.0,37,98.6,6,15.8,0,46,71,11.8,7.7,1.24,8.0,3,52.0,,0,0,13.3,2,0,1,44.3,52.6,2,23,0.0,0,127,13,96.1,122,36.1,25,65.8,0,144,76,5.8,11.1,1.18
Dylan Cantrell,47782,WR,TEXAS TECH,12,38,0,315,0,0.3,1,100.0,,0,0,0.0,0,0,1,90.0,47.1,0,7,0.0,0,43,3,97.7,42,90.3,3,7.9,0,17,16,5.3,5.7,0.4,11.5,0,0.0,,0,0,100.0,1,0,0,69.7,59.8,0,0,0.0,0,10,0,70.0,7,39.6,2,5.3,0,0,0,,,0.0
Garrett Johnson,47450,WR,KENTUCKY,12,38,0,202,0,-3.2,0,80.0,,0,0,20.0,1,0,0,29.3,46.9,0,9,0.0,0,26,4,96.2,25,79.2,5,13.2,0,4,17,4.3,1.0,0.16,13.8,0,63.6,,0,0,0.0,0,1,0,73.1,64.0,0,60,0.0,0,114,14,95.6,109,130.7,22,57.9,2,239,52,3.7,17.1,2.19
Devin Lucien,10859,WR,UCLA,13,38,0,324,0,-2.7,0,100.0,,0,0,0.0,0,0,0,90.0,44.7,0,7,0.0,0,45,3,95.6,43,87.5,3,7.9,0,15,23,7.7,5.0,0.35,-1.5,0,100.0,,0,0,0.0,0,0,0,72.1,54.2,0,7,0.0,0,5,2,100.0,5,91.7,2,5.3,0,12,15,7.5,6.0,2.4
Kevin Parks,15503,HB,VIRGINIA,12,38,0,335,0,-4.2,4,90.9,,0,0,4.8,1,0,0,88.5,95.9,1,21,9.4,3,32,20,90.6,29,103.4,22,57.9,2,134,216,10.8,6.7,4.62,,0,,,0,0,,0,0,0,69.7,82.1,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Brandon Shippen,11212,WR,TEMPLE,12,38,0,306,0,-3.0,1,100.0,,0,0,0.0,0,0,0,86.7,46.4,0,3,0.0,0,40,2,100.0,40,79.2,2,5.3,0,6,12,6.0,3.0,0.15,9.8,0,33.3,,0,0,33.3,1,0,0,64.9,51.8,1,5,0.0,0,28,2,100.0,28,2.8,6,15.8,0,8,7,3.5,4.0,0.29
Avery Sweeting,16361,WR,GA STATE,8,38,0,175,0,-2.0,0,0.0,,0,0,,0,0,0,,30.9,0,0,0.0,0,31,0,100.0,31,39.6,1,2.6,0,0,0,,,0.0,18.0,0,50.0,,0,0,0.0,0,0,0,37.1,49.6,0,9,0.0,0,12,1,91.7,11,62.5,2,5.3,0,9,2,2.0,9.0,0.82
Miles Gooch,15506,WR,VIRGINIA,8,37,0,335,0,,0,,,0,0,,0,0,0,,44.2,0,0,0.0,0,15,0,93.3,14,0.0,0,0.0,0,0,0,,,0.0,9.2,0,72.7,,0,0,0.0,0,0,1,91.0,72.8,1,15,0.0,0,42,8,97.6,41,55.9,11,29.7,0,82,21,2.6,10.3,2.0
DiAndre Campbell,9692,WR,WASHINGTON,14,37,0,340,0,1.0,0,100.0,,0,0,0.0,0,0,0,91.4,43.7,0,5,0.0,0,40,4,100.0,40,80.2,4,10.8,0,13,9,2.3,3.3,0.33,5.0,0,80.0,,0,0,0.0,0,0,1,75.1,51.9,0,13,0.0,0,39,4,92.3,36,90.0,5,13.5,0,28,12,3.0,7.0,0.78
Trey Quinn,38276,WR,LSU,12,37,0,211,0,-3.2,0,80.0,,0,0,0.0,0,0,0,91.4,69.3,0,10,0.0,0,20,4,95.0,19,83.3,5,13.5,0,20,32,8.0,5.0,1.05,12.1,0,39.3,,0,0,21.4,3,0,0,20.3,47.2,3,27,0.0,0,164,11,95.1,156,14.1,28,75.7,0,127,49,4.5,11.5,0.81
Shakim Phillips,10146,WR,BOSTON COL,12,37,0,121,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,52.7,0,3,0.0,0,8,1,100.0,8,79.2,1,2.7,0,3,7,7.0,3.0,0.38,22.6,0,50.0,,0,0,30.0,3,0,0,23.3,63.2,0,49,0.0,0,51,7,98.0,50,135.4,14,37.8,4,183,40,5.7,26.1,3.66
Isaac Fruechte,10078,WR,MINNESOTA,13,37,0,225,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,63.6,0,8,0.0,0,13,1,92.3,12,100.0,1,2.7,0,8,9,9.0,8.0,0.67,23.5,0,50.0,,0,0,0.0,0,0,0,37.1,55.1,0,24,0.0,0,9,1,100.0,9,93.8,2,5.4,0,24,3,3.0,24.0,2.67
Tyler Allen,14306,WR,E MICHIGAN,10,37,0,160,0,-3.0,0,50.0,,0,0,40.0,2,0,0,0.9,30.1,0,9,0.0,0,14,3,100.0,14,57.6,6,16.2,0,20,29,9.7,6.7,1.43,11.6,3,44.1,,0,0,34.8,8,0,0,3.6,45.3,0,43,0.0,0,167,15,97.0,162,78.1,34,91.9,2,160,73,4.9,10.7,0.99
David Grinnage,11148,TE,NC STATE,13,37,0,248,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,52.7,0,11,4.5,1,22,1,95.5,21,112.5,1,2.7,0,11,13,13.0,11.0,0.52,7.6,2,72.2,,0,0,13.3,2,0,1,59.3,61.1,0,19,0.0,0,157,13,94.3,148,93.8,18,48.6,0,136,52,4.0,10.5,0.92
Justin McCay,15802,WR,KANSAS,12,37,0,198,0,-2.3,0,100.0,,0,0,0.0,0,0,0,91.4,42.6,0,5,0.0,0,40,4,95.0,38,79.2,4,10.8,0,5,14,3.5,1.3,0.13,-4.0,0,100.0,,0,0,0.0,0,0,0,64.4,49.7,0,3,0.0,0,21,2,90.5,19,79.2,2,5.4,0,-3,5,2.5,-1.5,-0.16
Adrian Henderson,38673,WR,MEMPHIS,11,37,0,218,0,-2.5,1,50.0,,0,0,0.0,0,1,1,86.7,29.7,1,2,0.0,0,18,2,100.0,18,16.7,4,10.8,0,-3,2,1.0,-1.5,-0.17,20.5,0,50.0,,0,0,0.0,0,0,0,59.7,59.7,0,29,0.0,0,5,1,100.0,5,135.4,2,5.4,1,29,10,10.0,29.0,5.8
Kai De La Cruz,14605,WR,LOUISVILLE,13,37,0,210,0,-1.0,0,100.0,,0,0,0.0,0,0,0,86.7,60.8,0,9,0.0,0,16,2,100.0,16,102.1,2,5.4,0,17,19,9.5,8.5,1.06,9.8,1,64.0,,0,0,5.9,1,0,0,65.8,54.9,0,52,0.0,0,145,16,97.2,141,100.6,25,67.6,1,191,52,3.3,11.9,1.35
D.J. Thompson,13313,WR,SO MISS,12,37,0,296,0,-2.3,0,100.0,,0,0,0.0,0,0,0,91.4,53.6,0,6,0.0,0,29,4,100.0,29,82.3,4,10.8,0,15,24,6.0,3.8,0.52,13.0,0,50.0,,0,0,0.0,0,0,0,72.9,62.0,0,6,0.0,0,18,1,100.0,18,56.3,2,5.4,0,6,8,8.0,6.0,0.33
Josh Bordner,14153,TE,BOSTON COL,13,37,0,121,0,-0.2,2,88.9,,0,0,0.0,0,0,0,95.2,94.4,0,14,0.0,0,27,8,100.0,27,94.4,9,24.3,0,60,64,8.0,7.5,2.22,,0,,,0,0,,0,0,0,33.7,50.4,0,0,0.0,0,37,0,100.0,37,0.0,0,0.0,0,0,0,,,0.0
Devin Clarke,39437,WR,MIDDLE TN,10,37,0,224,0,-1.7,2,90.9,,0,0,0.0,0,0,0,96.5,66.2,0,10,0.0,0,39,10,97.4,38,85.6,11,29.7,0,50,68,6.8,5.0,1.32,10.0,0,66.7,,0,0,0.0,0,0,0,70.1,69.4,0,33,0.0,0,15,4,100.0,15,136.1,6,16.2,1,56,26,6.5,14.0,3.73
Dontre Wilson,12046,WR,OHIO STATE,10,36,0,260,0,-0.3,1,100.0,,0,0,0.0,0,0,0,93.6,93.1,0,35,0.0,0,13,6,100.0,13,104.2,6,16.7,0,54,56,9.3,9.0,4.15,10.9,1,58.6,,0,0,22.7,5,0,0,37.1,65.4,1,40,0.0,0,125,17,95.2,119,105.8,29,80.6,3,242,92,5.4,14.2,2.03
Evan Spencer,9620,WR,OHIO STATE,15,36,0,260,0,-1.0,1,100.0,,0,0,0.0,0,0,0,94.5,71.5,0,22,0.0,0,29,7,100.0,29,142.0,7,19.4,2,60,67,9.6,8.6,2.07,9.9,0,46.7,,0,0,22.2,2,0,0,48.4,51.1,2,19,0.0,0,95,7,96.8,92,41.7,15,41.7,1,65,25,3.6,9.3,0.71
Dontrell Hilliard,45691,HB,TULANE,12,36,0,319,0,-3.7,1,85.7,,0,0,0.0,0,0,0,93.6,92.7,0,19,11.8,2,17,6,88.2,15,93.5,7,19.4,0,45,69,11.5,7.5,3.0,3.0,0,100.0,,0,0,0.0,0,0,0,56.9,68.1,0,63,0.0,0,8,3,100.0,8,158.3,3,8.3,1,83,74,24.7,27.7,10.38
Demetrius Wilson,10137,WR,ARKANSAS,12,36,0,111,0,-3.7,1,100.0,,0,0,0.0,0,0,0,90.0,70.4,0,16,0.0,0,9,3,100.0,9,97.2,3,8.3,0,22,33,11.0,7.3,2.44,26.7,0,0.0,,0,0,,0,0,0,53.7,56.0,0,0,0.0,0,12,0,100.0,12,39.6,3,8.3,0,0,0,,,0.0
Hunter Jarmon,29633,WR,OREGON ST,12,36,0,265,0,,0,,,0,0,,0,0,0,,30.5,0,0,0.0,0,32,0,100.0,32,0.0,0,0.0,0,0,0,,,0.0,14.2,2,54.3,,0,0,13.6,3,0,0,51.3,59.4,0,52,0.0,0,245,19,95.1,233,95.3,35,97.2,1,323,109,5.7,17.0,1.39
Amir Carlisle,10950,WR,NOTRE DAME,12,36,0,258,0,-2.6,3,75.0,,0,0,0.0,0,0,0,93.6,73.4,0,35,0.0,0,32,6,96.9,31,130.7,8,22.2,1,51,74,12.3,8.5,1.65,13.0,2,59.4,,0,0,9.5,2,0,0,71.2,63.2,2,32,0.0,0,213,19,95.8,204,91.5,32,88.9,3,267,68,3.6,14.1,1.31
Bryce Bobo,48271,WR,COLORADO,12,36,0,143,0,-3.0,0,100.0,,0,0,0.0,0,0,0,86.7,47.8,0,3,0.0,0,18,2,100.0,18,118.8,2,5.6,1,6,12,6.0,3.0,0.33,2.0,0,100.0,,0,0,0.0,0,0,0,77.6,58.3,0,6,0.0,0,14,2,100.0,14,125.0,2,5.6,1,9,5,2.5,4.5,0.64
Justin Hardee,18348,WR,ILLINOIS,11,36,0,187,0,2.0,0,0.0,,0,0,,0,0,0,,40.6,0,0,0.0,0,28,0,92.9,26,39.6,1,2.8,0,0,0,,,0.0,,0,,,0,0,,0,0,0,62.3,56.9,0,0,0.0,0,11,0,100.0,11,0.0,0,0.0,0,0,0,,,0.0
Marcell Ateman,23670,WR,OKLA STATE,12,36,0,262,0,-2.5,0,100.0,,0,0,0.0,0,0,0,86.7,56.7,0,6,0.0,0,20,2,100.0,20,79.2,2,5.6,0,0,5,2.5,0.0,0.0,,0,,,0,0,,0,0,0,30.3,62.3,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0
Kasen Williams,10195,WR,WASHINGTON,14,36,0,340,0,0.5,0,100.0,,0,0,0.0,0,0,0,90.0,45.1,0,9,0.0,0,28,2,96.4,27,85.4,2,5.6,0,9,8,4.0,4.5,0.33,12.0,1,60.0,,0,0,0.0,0,0,0,81.8,60.7,1,18,0.0,0,53,6,98.1,52,72.9,10,27.8,1,65,22,3.7,10.8,1.25
Corey Lacanaria,47550,WR,BALL ST,11,36,0,117,0,-3.0,1,66.7,,0,0,33.3,1,0,0,86.7,53.8,0,5,0.0,0,25,2,92.0,23,71.5,3,8.3,0,10,17,8.5,5.0,0.43,6.0,4,62.9,,0,0,8.3,2,0,0,78.8,57.8,3,26,0.0,0,210,22,95.7,201,49.7,35,97.2,1,180,68,3.1,8.2,0.9
Jerell Adams,10818,TE,S CAROLINA,13,36,0,289,0,-3.0,1,100.0,,0,0,0.0,0,0,0,81.5,60.3,0,11,15.8,3,19,1,84.2,16,112.5,1,2.8,0,11,14,14.0,11.0,0.69,20.9,0,44.4,,0,0,0.0,0,0,0,61.5,61.3,1,45,0.0,0,83,4,96.4,80,75.5,9,25.0,1,84,27,6.8,21.0,1.05
Thomas Duarte,10865,TE,UCLA,11,36,0,324,0,,0,,,0,0,,0,0,0,,29.9,0,0,0.0,0,33,0,97.0,32,0.0,0,0.0,0,0,0,,,0.0,12.5,2,80.0,,0,0,6.7,2,0,0,76.3,59.8,0,57,0.0,0,313,28,96.5,302,156.8,35,97.2,4,539,204,7.3,19.3,1.78
Conner Floyd,16802,WR,TULSA,12,36,0,320,0,-2.0,0,100.0,,0,0,0.0,0,0,0,90.0,46.9,0,5,0.0,0,24,3,100.0,24,79.2,3,8.3,0,2,8,2.7,0.7,0.08,8.9,3,52.8,,0,0,13.6,3,1,0,45.5,48.1,3,21,1.8,5,280,19,94.3,264,56.4,36,100.0,3,149,65,3.4,7.8,0.56
Tyreek Hill,10799,HB,OKLA STATE,12,36,0,262,0,-4.2,3,82.4,,0,0,6.7,1,0,0,77.3,90.1,0,16,0.0,0,33,14,97.0,32,79.2,17,47.2,0,49,106,7.6,3.5,1.53,2.4,2,85.7,,0,0,7.7,1,0,0,78.1,78.4,0,50,0.0,0,47,12,91.5,43,115.5,14,38.9,1,84,77,6.4,7.0,1.95
Anthony Rice,47747,WR,C MICHIGAN,13,36,0,134,0,-1.2,2,94.1,,0,0,0.0,0,0,1,99.5,78.3,0,29,0.0,0,30,16,100.0,30,92.6,17,47.2,0,106,123,7.7,6.6,3.53,5.4,4,83.3,,0,0,0.0,0,0,1,90.4,62.5,0,65,0.0,0,153,25,96.1,147,116.7,30,83.3,1,280,192,7.7,11.2,1.9
Terenn Houk,17032,WR,BYU,12,36,0,128,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,44.3,0,3,0.0,0,16,1,100.0,16,79.2,1,2.8,0,3,5,5.0,3.0,0.19,11.4,0,58.3,,0,0,8.7,2,0,0,63.6,56.0,2,35,0.0,0,293,21,95.6,280,74.0,36,100.0,2,241,63,3.0,11.5,0.86
Steven Walker,16918,TE,COLO STATE,13,36,0,144,0,-2.0,0,66.7,,0,0,0.0,0,0,0,86.7,33.0,0,3,22.4,11,49,2,77.6,38,70.1,3,8.3,0,6,9,4.5,3.0,0.16,6.8,1,50.0,,0,0,33.3,2,0,0,54.4,51.0,0,15,0.0,0,70,4,100.0,70,59.9,8,22.2,0,31,15,3.8,7.8,0.44
Darion Griswold,10908,TE,ARK STATE,13,36,0,113,0,-4.0,0,0.0,,0,0,,0,0,0,,29.4,0,0,5.9,4,68,0,92.6,63,39.6,2,5.6,0,0,0,,,0.0,12.1,0,50.0,,0,0,20.0,3,0,0,35.4,47.0,1,25,0.0,0,266,12,95.9,255,92.2,24,66.7,3,151,42,3.5,12.6,0.59
Miles Shuler,11382,WR,NWESTERN,8,35,0,256,0,-2.7,2,100.0,,0,0,0.0,0,0,0,95.9,85.3,0,14,0.0,0,24,9,100.0,24,91.7,9,25.7,0,54,78,8.7,6.0,2.25,8.5,2,65.7,,0,0,4.2,1,1,0,89.4,63.1,2,22,0.0,0,231,23,93.5,216,55.7,35,100.0,0,190,100,4.3,8.3,0.88
Gabe Holmes,9980,TE,PURDUE,12,35,0,273,0,,0,,,0,0,,0,0,0,,34.9,0,0,0.0,0,34,0,100.0,34,0.0,0,0.0,0,0,0,,,0.0,9.2,1,52.4,,0,0,21.4,3,0,0,37.1,50.8,0,23,0.0,0,120,11,98.3,118,65.4,21,60.0,0,99,24,2.2,9.0,0.84
Dan Crimmins,47069,WR,BOSTON COL,13,35,0,121,0,-3.5,1,100.0,,0,0,0.0,0,0,0,86.7,60.3,0,11,6.3,1,16,2,93.8,15,91.7,2,5.7,0,12,19,9.5,6.0,0.8,8.8,0,66.7,,0,0,9.1,1,0,0,60.9,66.5,0,55,0.9,1,106,10,96.2,102,99.9,15,42.9,0,152,64,6.4,15.2,1.49
Malcolm Johnson,9628,TE,MISS STATE,13,35,0,227,0,-1.7,0,100.0,,0,0,0.0,0,0,0,90.0,52.9,0,9,10.6,5,47,3,87.2,41,95.8,3,8.6,0,21,26,8.7,7.0,0.51,12.1,0,84.2,,0,0,0.0,0,0,0,92.4,67.7,0,30,0.0,0,192,16,97.4,187,149.3,19,54.3,2,217,52,3.3,13.6,1.16
De'Mornay Pierson-El,48141,WR,NEBRASKA,13,35,0,238,0,-4.0,0,100.0,,0,0,0.0,0,0,0,86.7,65.3,0,2,0.0,0,11,2,100.0,11,79.2,2,5.7,0,4,12,6.0,2.0,0.36,11.5,1,69.6,,0,0,5.9,1,0,2,76.2,61.8,0,46,0.0,0,114,16,95.6,109,132.3,23,65.7,2,239,98,6.1,14.9,2.19
Marcus Sullivan,13005,WR,UNLV,8,35,0,325,0,-4.3,1,75.0,,0,0,25.0,1,0,0,29.3,40.3,0,2,0.0,0,15,3,93.3,14,77.1,4,11.4,0,-1,10,3.3,-0.3,-0.07,16.8,0,38.9,,0,0,12.5,1,1,0,62.7,53.6,2,27,0.0,0,124,7,92.7,115,47.5,18,51.4,2,67,28,4.0,9.6,0.58
Breon Allen,14289,HB,E CAROLINA,12,35,0,156,0,-5.4,4,100.0,,0,0,0.0,0,1,0,99.9,96.3,0,23,0.0,0,44,21,97.7,43,94.8,21,60.0,0,142,256,12.2,6.8,3.3,,0,,,0,0,,0,0,0,93.7,84.1,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0
Manasseh Garner,10062,WR,PITTSBURGH,10,35,0,268,0,-4.0,1,100.0,,0,0,0.0,0,0,0,81.5,52.9,0,19,0.0,0,25,1,100.0,25,118.8,1,2.9,0,19,23,23.0,19.0,0.76,26.7,0,33.3,,0,0,0.0,0,0,0,85.9,65.2,0,17,0.0,0,35,1,100.0,35,93.1,3,8.6,1,17,0,0.0,17.0,0.49
Roderick Proctor,47613,WR,MEMPHIS,13,35,0,218,0,-3.7,1,100.0,,0,0,0.0,0,0,0,93.6,81.4,0,16,0.0,0,19,6,100.0,19,93.1,6,17.1,0,38,60,10.0,6.3,2.0,9.1,2,75.0,,0,0,4.0,1,1,0,86.9,71.0,0,27,0.0,0,151,24,96.7,146,106.1,32,91.4,1,239,112,4.7,10.0,1.64
Jason Croom,12145,WR,TENNESSEE,12,35,0,307,0,,0,,,0,0,,0,0,0,,40.7,0,0,0.0,0,25,0,100.0,25,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,82.0,66.8,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0
Jacob Sannon,47558,WR,IDAHO,11,34,0,185,0,-1.7,2,66.7,,0,0,0.0,0,0,0,86.7,70.3,0,12,0.0,0,8,2,100.0,8,71.5,3,8.8,0,10,13,6.5,5.0,1.25,14.9,0,70.0,,0,0,0.0,0,0,1,68.6,61.4,1,44,0.0,0,56,7,98.2,55,72.5,10,29.4,0,124,52,7.4,17.7,2.25
Richard Mullaney,11167,WR,OREGON ST,6,34,0,265,0,,0,,,0,0,,0,0,0,,42.0,0,0,0.0,0,22,0,100.0,22,0.0,0,0.0,0,0,0,,,0.0,13.3,0,66.7,,0,0,0.0,0,0,0,75.4,64.9,0,13,0.0,0,21,2,85.7,18,85.4,3,8.8,0,20,2,1.0,10.0,1.11
Travis Greene,17162,HB,BOWL GREEN,11,34,0,122,0,-2.7,6,77.8,,0,0,12.5,1,0,0,58.5,65.7,0,27,3.4,2,58,7,93.1,54,128.2,9,26.5,1,53,75,10.7,7.6,0.98,,0,,,0,0,,0,0,0,79.5,48.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Josh Magee,12030,WR,UAB,12,34,0,321,0,-2.8,1,80.0,,0,0,0.0,0,0,0,91.4,57.5,0,15,0.0,0,34,4,100.0,34,85.8,5,14.7,0,23,37,9.3,5.8,0.68,7.2,3,69.2,,0,0,10.0,1,1,0,64.7,63.8,0,23,0.0,0,55,9,98.2,54,114.9,13,38.2,1,92,68,7.6,10.2,1.7
