"","player","player_id","position","team_name","player_game_count","avg_depth_of_target","avoided_tackles","caught_percent","contested_catch_rate","contested_receptions","contested_targets","declined_penalties","drop_rate","drops","first_downs","franchise_id","fumbles","grades_hands_drop","grades_hands_fumble","grades_offense","grades_pass_block","grades_pass_route","inline_rate","inline_snaps","interceptions","longest","pass_block_rate","pass_blocks","pass_plays","penalties.x.x","receptions","route_rate","routes","slot_rate","slot_snaps","targeted_qb_rating","targets","touchdowns","wide_rate","wide_snaps","yards","yards_after_catch","yards_after_catch_per_reception","yards_per_reception","yprr","base_targets","man_avg_depth_of_target","man_avoided_tackles","man_caught_percent","man_contested_catch_rate","man_contested_receptions","man_contested_targets","man_drop_rate","man_drops","man_first_downs","man_fumbles","man_grades_hands_drop","man_grades_pass_route","man_interceptions","man_longest","man_pass_block_rate","man_pass_blocks","man_pass_plays","man_receptions","man_route_rate","man_routes","man_targeted_qb_rating","man_targets","man_targets_percent","man_touchdowns","man_yards","man_yards_after_catch","man_yards_after_catch_per_reception","man_yards_per_reception","man_yprr","penalties.y.x","zone_avg_depth_of_target","zone_avoided_tackles","zone_caught_percent","zone_contested_catch_rate","zone_contested_receptions","zone_contested_targets","zone_drop_rate","zone_drops","zone_first_downs","zone_fumbles","zone_grades_hands_drop","zone_grades_pass_route","zone_interceptions","zone_longest","zone_pass_block_rate","zone_pass_blocks","zone_pass_plays","zone_receptions","zone_route_rate","zone_routes","zone_targeted_qb_rating","zone_targets","zone_targets_percent","zone_touchdowns","zone_yards","zone_yards_after_catch","zone_yards_after_catch_per_reception","zone_yards_per_reception","zone_yprr","base_targets.x","penalties.x.y","screen_avg_depth_of_target","screen_avoided_tackles","screen_caught_percent","screen_contested_catch_rate","screen_contested_receptions","screen_contested_targets","screen_drop_rate","screen_drops","screen_first_downs","screen_fumbles","screen_grades_hands_drop","screen_grades_pass_route","screen_interceptions","screen_longest","screen_pass_block_rate","screen_pass_blocks","screen_pass_plays","screen_receptions","screen_route_rate","screen_routes","screen_targeted_qb_rating","screen_targets","screen_targets_percent","screen_touchdowns","screen_yards","screen_yards_after_catch","screen_yards_after_catch_per_reception","screen_yards_per_reception","screen_yprr","slot_avg_depth_of_target","slot_avoided_tackles","slot_caught_percent","slot_contested_catch_rate","slot_contested_receptions","slot_contested_targets","slot_drop_rate","slot_drops","slot_first_downs","slot_fumbles","slot_grades_hands_drop","slot_grades_pass_route","slot_interceptions","slot_longest","slot_pass_block_rate","slot_pass_blocks","slot_pass_plays","slot_receptions","slot_route_rate","slot_routes","slot_targeted_qb_rating","slot_targets","slot_targets_percent","slot_touchdowns","slot_yards","slot_yards_after_catch","slot_yards_after_catch_per_reception","slot_yards_per_reception","slot_yprr","base_targets.y","behind_los_avg_depth_of_target","behind_los_avoided_tackles","behind_los_caught_percent","behind_los_contested_catch_rate","behind_los_contested_receptions","behind_los_contested_targets","behind_los_drop_rate","behind_los_drops","behind_los_first_downs","behind_los_fumbles","behind_los_grades_hands_drop","behind_los_grades_pass_route","behind_los_interceptions","behind_los_longest","behind_los_pass_block_rate","behind_los_pass_blocks","behind_los_pass_plays","behind_los_receptions","behind_los_route_rate","behind_los_routes","behind_los_targeted_qb_rating","behind_los_targets","behind_los_targets_percent","behind_los_touchdowns","behind_los_yards","behind_los_yards_after_catch","behind_los_yards_after_catch_per_reception","behind_los_yards_per_reception","behind_los_yprr","center_behind_los_avg_depth_of_target","center_behind_los_avoided_tackles","center_behind_los_caught_percent","center_behind_los_contested_catch_rate","center_behind_los_contested_receptions","center_behind_los_contested_targets","center_behind_los_drop_rate","center_behind_los_drops","center_behind_los_first_downs","center_behind_los_fumbles","center_behind_los_grades_hands_drop","center_behind_los_grades_pass_route","center_behind_los_interceptions","center_behind_los_longest","center_behind_los_pass_block_rate","center_behind_los_pass_blocks","center_behind_los_pass_plays","center_behind_los_receptions","center_behind_los_route_rate","center_behind_los_routes","center_behind_los_targeted_qb_rating","center_behind_los_targets","center_behind_los_targets_percent","center_behind_los_touchdowns","center_behind_los_yards","center_behind_los_yards_after_catch","center_behind_los_yards_after_catch_per_reception","center_behind_los_yards_per_reception","center_behind_los_yprr","center_deep_avg_depth_of_target","center_deep_avoided_tackles","center_deep_caught_percent","center_deep_contested_catch_rate","center_deep_contested_receptions","center_deep_contested_targets","center_deep_drop_rate","center_deep_drops","center_deep_first_downs","center_deep_fumbles","center_deep_grades_hands_drop","center_deep_grades_pass_route","center_deep_interceptions","center_deep_longest","center_deep_pass_block_rate","center_deep_pass_blocks","center_deep_pass_plays","center_deep_receptions","center_deep_route_rate","center_deep_routes","center_deep_targeted_qb_rating","center_deep_targets","center_deep_targets_percent","center_deep_touchdowns","center_deep_yards","center_deep_yards_after_catch","center_deep_yards_after_catch_per_reception","center_deep_yards_per_reception","center_deep_yprr","center_medium_avg_depth_of_target","center_medium_avoided_tackles","center_medium_caught_percent","center_medium_contested_catch_rate","center_medium_contested_receptions","center_medium_contested_targets","center_medium_drop_rate","center_medium_drops","center_medium_first_downs","center_medium_fumbles","center_medium_grades_hands_drop","center_medium_grades_pass_route","center_medium_interceptions","center_medium_longest","center_medium_pass_block_rate","center_medium_pass_blocks","center_medium_pass_plays","center_medium_receptions","center_medium_route_rate","center_medium_routes","center_medium_targeted_qb_rating","center_medium_targets","center_medium_targets_percent","center_medium_touchdowns","center_medium_yards","center_medium_yards_after_catch","center_medium_yards_after_catch_per_reception","center_medium_yards_per_reception","center_medium_yprr","center_short_avg_depth_of_target","center_short_avoided_tackles","center_short_caught_percent","center_short_contested_catch_rate","center_short_contested_receptions","center_short_contested_targets","center_short_drop_rate","center_short_drops","center_short_first_downs","center_short_fumbles","center_short_grades_hands_drop","center_short_grades_pass_route","center_short_interceptions","center_short_longest","center_short_pass_block_rate","center_short_pass_blocks","center_short_pass_plays","center_short_receptions","center_short_route_rate","center_short_routes","center_short_targeted_qb_rating","center_short_targets","center_short_targets_percent","center_short_touchdowns","center_short_yards","center_short_yards_after_catch","center_short_yards_after_catch_per_reception","center_short_yards_per_reception","center_short_yprr","deep_avg_depth_of_target","deep_avoided_tackles","deep_caught_percent","deep_contested_catch_rate","deep_contested_receptions","deep_contested_targets","deep_drop_rate","deep_drops","deep_first_downs","deep_fumbles","deep_grades_hands_drop","deep_grades_pass_route","deep_interceptions","deep_longest","deep_pass_block_rate","deep_pass_blocks","deep_pass_plays","deep_receptions","deep_route_rate","deep_routes","deep_targeted_qb_rating","deep_targets","deep_targets_percent","deep_touchdowns","deep_yards","deep_yards_after_catch","deep_yards_after_catch_per_reception","deep_yards_per_reception","deep_yprr","left_behind_los_avg_depth_of_target","left_behind_los_avoided_tackles","left_behind_los_caught_percent","left_behind_los_contested_catch_rate","left_behind_los_contested_receptions","left_behind_los_contested_targets","left_behind_los_drop_rate","left_behind_los_drops","left_behind_los_first_downs","left_behind_los_fumbles","left_behind_los_grades_hands_drop","left_behind_los_grades_pass_route","left_behind_los_interceptions","left_behind_los_longest","left_behind_los_pass_block_rate","left_behind_los_pass_blocks","left_behind_los_pass_plays","left_behind_los_receptions","left_behind_los_route_rate","left_behind_los_routes","left_behind_los_targeted_qb_rating","left_behind_los_targets","left_behind_los_targets_percent","left_behind_los_touchdowns","left_behind_los_yards","left_behind_los_yards_after_catch","left_behind_los_yards_after_catch_per_reception","left_behind_los_yards_per_reception","left_behind_los_yprr","left_deep_avg_depth_of_target","left_deep_avoided_tackles","left_deep_caught_percent","left_deep_contested_catch_rate","left_deep_contested_receptions","left_deep_contested_targets","left_deep_drop_rate","left_deep_drops","left_deep_first_downs","left_deep_fumbles","left_deep_grades_hands_drop","left_deep_grades_pass_route","left_deep_interceptions","left_deep_longest","left_deep_pass_block_rate","left_deep_pass_blocks","left_deep_pass_plays","left_deep_receptions","left_deep_route_rate","left_deep_routes","left_deep_targeted_qb_rating","left_deep_targets","left_deep_targets_percent","left_deep_touchdowns","left_deep_yards","left_deep_yards_after_catch","left_deep_yards_after_catch_per_reception","left_deep_yards_per_reception","left_deep_yprr","left_medium_avg_depth_of_target","left_medium_avoided_tackles","left_medium_caught_percent","left_medium_contested_catch_rate","left_medium_contested_receptions","left_medium_contested_targets","left_medium_drop_rate","left_medium_drops","left_medium_first_downs","left_medium_fumbles","left_medium_grades_hands_drop","left_medium_grades_pass_route","left_medium_interceptions","left_medium_longest","left_medium_pass_block_rate","left_medium_pass_blocks","left_medium_pass_plays","left_medium_receptions","left_medium_route_rate","left_medium_routes","left_medium_targeted_qb_rating","left_medium_targets","left_medium_targets_percent","left_medium_touchdowns","left_medium_yards","left_medium_yards_after_catch","left_medium_yards_after_catch_per_reception","left_medium_yards_per_reception","left_medium_yprr","left_short_avg_depth_of_target","left_short_avoided_tackles","left_short_caught_percent","left_short_contested_catch_rate","left_short_contested_receptions","left_short_contested_targets","left_short_drop_rate","left_short_drops","left_short_first_downs","left_short_fumbles","left_short_grades_hands_drop","left_short_grades_pass_route","left_short_interceptions","left_short_longest","left_short_pass_block_rate","left_short_pass_blocks","left_short_pass_plays","left_short_receptions","left_short_route_rate","left_short_routes","left_short_targeted_qb_rating","left_short_targets","left_short_targets_percent","left_short_touchdowns","left_short_yards","left_short_yards_after_catch","left_short_yards_after_catch_per_reception","left_short_yards_per_reception","left_short_yprr","medium_avg_depth_of_target","medium_avoided_tackles","medium_caught_percent","medium_contested_catch_rate","medium_contested_receptions","medium_contested_targets","medium_drop_rate","medium_drops","medium_first_downs","medium_fumbles","medium_grades_hands_drop","medium_grades_pass_route","medium_interceptions","medium_longest","medium_pass_block_rate","medium_pass_blocks","medium_pass_plays","medium_receptions","medium_route_rate","medium_routes","medium_targeted_qb_rating","medium_targets","medium_targets_percent","medium_touchdowns","medium_yards","medium_yards_after_catch","medium_yards_after_catch_per_reception","medium_yards_per_reception","medium_yprr","penalties.y.y","right_behind_los_avg_depth_of_target","right_behind_los_avoided_tackles","right_behind_los_caught_percent","right_behind_los_contested_catch_rate","right_behind_los_contested_receptions","right_behind_los_contested_targets","right_behind_los_drop_rate","right_behind_los_drops","right_behind_los_first_downs","right_behind_los_fumbles","right_behind_los_grades_hands_drop","right_behind_los_grades_pass_route","right_behind_los_interceptions","right_behind_los_longest","right_behind_los_pass_block_rate","right_behind_los_pass_blocks","right_behind_los_pass_plays","right_behind_los_receptions","right_behind_los_route_rate","right_behind_los_routes","right_behind_los_targeted_qb_rating","right_behind_los_targets","right_behind_los_targets_percent","right_behind_los_touchdowns","right_behind_los_yards","right_behind_los_yards_after_catch","right_behind_los_yards_after_catch_per_reception","right_behind_los_yards_per_reception","right_behind_los_yprr","right_deep_grades_hands_drop","right_deep_grades_pass_route","right_deepavg_depth_of_target","right_deepavoided_tackles","right_deepcaught_percent","right_deepcontested_catch_rate","right_deepcontested_receptions","right_deepcontested_targets","right_deepdrop_rate","right_deepdrops","right_deepfirst_downs","right_deepfumbles","right_deepinterceptions","right_deeplongest","right_deeppass_block_rate","right_deeppass_blocks","right_deeppass_plays","right_deepreceptions","right_deeproute_rate","right_deeproutes","right_deeptargeted_qb_rating","right_deeptargets","right_deeptargets_percent","right_deeptouchdowns","right_deepyards","right_deepyards_after_catch","right_deepyards_after_catch_per_reception","right_deepyards_per_reception","right_deepyprr","right_medium_avg_depth_of_target","right_medium_avoided_tackles","right_medium_caught_percent","right_medium_contested_catch_rate","right_medium_contested_receptions","right_medium_contested_targets","right_medium_drop_rate","right_medium_drops","right_medium_first_downs","right_medium_fumbles","right_medium_grades_hands_drop","right_medium_grades_pass_route","right_medium_interceptions","right_medium_longest","right_medium_pass_block_rate","right_medium_pass_blocks","right_medium_pass_plays","right_medium_receptions","right_medium_route_rate","right_medium_routes","right_medium_targeted_qb_rating","right_medium_targets","right_medium_targets_percent","right_medium_touchdowns","right_medium_yards","right_medium_yards_after_catch","right_medium_yards_after_catch_per_reception","right_medium_yards_per_reception","right_medium_yprr","right_short_avg_depth_of_target","right_short_avoided_tackles","right_short_caught_percent","right_short_contested_catch_rate","right_short_contested_receptions","right_short_contested_targets","right_short_drop_rate","right_short_drops","right_short_first_downs","right_short_fumbles","right_short_grades_hands_drop","right_short_grades_pass_route","right_short_interceptions","right_short_longest","right_short_pass_block_rate","right_short_pass_blocks","right_short_pass_plays","right_short_receptions","right_short_route_rate","right_short_routes","right_short_targeted_qb_rating","right_short_targets","right_short_targets_percent","right_short_touchdowns","right_short_yards","right_short_yards_after_catch","right_short_yards_after_catch_per_reception","right_short_yards_per_reception","right_short_yprr","short_avg_depth_of_target","short_avoided_tackles","short_caught_percent","short_contested_catch_rate","short_contested_receptions","short_contested_targets","short_drop_rate","short_drops","short_first_downs","short_fumbles","short_grades_hands_drop","short_grades_pass_route","short_interceptions","short_longest","short_pass_block_rate","short_pass_blocks","short_pass_plays","short_receptions","short_route_rate","short_routes","short_targeted_qb_rating","short_targets","short_targets_percent","short_touchdowns","short_yards","short_yards_after_catch","short_yards_after_catch_per_reception","short_yards_per_reception","short_yprr","Year","College","Height..in.","Weight..lbs.","Wonderlic","X40.Yard","Bench.Press","Vert.Leap..in.","Broad.Jump..in.","Shuttle","X3Cone"
"1","Tajae Sharpe",10774,"WR","UMASS",12,11.4,9,63.3,NA,0,0,0,2.6,3,69,216,0,91.5,77.8,88.1,63.5,89.1,0.2,1,5,49,0.2,1,557,4,112,95.2,530,30.9,172,83.2,177,5,68.9,384,1307,330,2.9,11.7,2.47,177,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,177,0,-2.6,0,100,NA,0,0,0,0,4,0,95.9,70.8,0,14,0,0,45,9,97.8,44,89.4,9,5.1,0,49,72,8,5.4,1.11,6.2,5,70.1,NA,0,0,2.1,1,24,0,92.9,88.2,3,31,0.6,1,172,47,94.8,163,68.9,67,37.9,1,354,179,3.8,7.5,2.17,177,-3.1,1,86.7,NA,0,0,0,0,5,0,82.7,84.6,0,14,0,0,15,13,100,15,83.6,15,8.5,0,61,101,7.8,4.7,4.07,-3.2,1,84.6,NA,0,0,0,0,4,0,81.5,82.8,0,14,0,0,60,11,100,60,80.4,13,7.3,0,43,77,7,3.9,0.72,35,0,25,NA,0,0,0,0,1,0,66.7,60.3,1,22,0,0,28,1,92.9,26,10.4,4,2.3,0,22,2,2,22,0.85,13.5,2,52.4,NA,0,0,8.3,1,10,0,64.6,91.5,1,31,0,0,61,11,93.4,57,73.7,21,11.9,1,161,14,1.3,14.6,2.82,4.6,3,80.8,NA,0,0,2.3,1,19,0,85.5,90.5,1,15,0,0,145,42,96.6,140,87.5,52,29.4,1,280,91,2.2,6.7,2,28.9,1,35.3,NA,0,0,0,0,12,0,82.2,95.4,2,49,0,0,38,12,89.5,34,84.6,34,19.2,3,393,47,3.9,32.8,11.56,-3,0,100,NA,0,0,0,0,0,0,66.7,60.7,0,5,0,0,6,1,100,6,87.5,1,0.6,0,5,8,8,5,0.83,29.1,0,45.5,NA,0,0,0,0,5,0,76.3,94,1,45,0,0,26,5,84.6,22,93.8,11,6.2,2,173,20,4,34.6,7.86,12.9,1,60,NA,0,0,14.3,1,5,0,53.4,89.3,0,31,0,0,26,6,100,26,94.2,10,5.6,0,101,25,4.2,16.8,3.88,8,1,50,NA,0,0,0,0,1,0,73.1,68.8,1,23,0,0,11,2,90.9,10,37.5,4,2.3,0,32,17,8.5,16,3.2,13,3,56.4,NA,0,0,6.1,2,27,0,73.4,96.4,1,31,0,0,58,31,94.8,55,81.2,55,31.1,1,444,51,1.6,14.3,8.07,0,-3,0,100,NA,0,0,0,0,1,0,66.7,74.2,0,13,0,0,7,1,85.7,6,118.8,1,0.6,0,13,16,16,13,2.17,77.5,93.5,27.6,1,31.6,NA,0,0,0,0,6,0,0,49,0,0,26,6,96.2,25,89.4,19,10.7,1,198,25,4.2,33,7.92,12.6,0,58.3,NA,0,0,0,0,12,0,83.8,94,0,19,0,0,32,14,96.9,31,82.3,24,13.6,0,182,12,0.9,13,5.87,6,0,70.6,NA,0,0,0,0,5,0,82.7,91.1,0,14,0,0,32,12,90.6,29,84.7,17,9.6,0,97,23,1.9,8.1,3.34,5.1,4,76.7,NA,0,0,1.8,1,25,0,89.9,92.8,2,23,0,0,79,56,92.4,73,82.5,73,41.2,1,409,131,2.3,7.3,5.6,2016,"Massachusetts",74,194,NA,4.55,11,33.5,114,NA,NA
"2","Keyarris Garrett",11008,"WR","TULSA",13,15.5,21,59.6,NA,0,0,0,3,3,62,320,2,86.7,42.4,79.9,NA,80.6,0,0,4,50,0,0,589,3,96,93.5,551,5.3,31,99,161,8,94.7,558,1583,436,4.5,16.5,2.87,161,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,161,0,-0.3,4,90.9,NA,0,0,0,0,3,0,97.1,63.1,0,17,0,0,45,10,95.6,43,89.4,11,6.8,0,60,63,6.3,6,1.4,20.5,4,45.5,NA,0,0,16.7,1,3,0,87.4,81.9,1,44,0,0,31,5,96.8,30,41.5,11,6.8,0,104,31,6.2,20.8,3.47,161,-1.3,2,100,NA,0,0,0,0,2,0,78.5,72.9,0,17,0,0,7,7,100,7,88.7,7,4.3,0,37,46,6.6,5.3,5.29,-1.3,1,100,NA,0,0,0,0,1,0,73.1,70.6,0,17,0,0,25,3,100,25,100,3,1.9,0,24,28,9.3,8,0.96,35.5,0,66.7,NA,0,0,0,0,4,0,74.9,93.9,0,46,0,0,33,4,81.8,27,149.3,6,3.7,2,151,7,1.8,37.8,5.59,13.2,4,50,NA,0,0,16.7,2,9,0,51.7,90.9,1,26,0,0,64,10,90.6,58,63.8,20,12.4,0,196,66,6.6,19.6,3.38,5.5,11,72.5,NA,0,0,3.3,1,15,0,80,91,0,30,0,0,128,29,97.7,125,103.5,40,24.8,1,314,162,5.6,10.8,2.51,31.9,1,35.8,NA,0,0,0,0,19,0,75.2,96.5,3,50,0,0,60,19,88.3,53,100,53,32.9,7,725,72,3.8,38.2,13.68,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,0,0,12,0,100,12,0,0,0,0,0,0,NA,NA,0,34.8,0,25,NA,0,0,0,0,1,0,66.7,81.2,0,43,0,0,32,1,90.6,29,111.5,4,2.5,1,43,0,0,43,1.48,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,0,0,10,0,80,8,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,0,0,55,0,96.4,53,0,0,0,0,0,0,NA,NA,0,13.1,6,54.5,NA,0,0,10,2,15,1,63.6,90.9,1,26,0,0,35,18,94.3,33,74.1,33,20.5,0,310,86,4.8,17.2,9.39,0,-1.3,1,100,NA,0,0,0,0,1,0,74.9,68.9,0,8,0,0,9,4,100,9,80.2,4,2.5,0,13,18,4.5,3.3,1.44,70.9,93.9,31.1,1,32.6,NA,0,0,0,0,14,0,3,50,0,0,58,14,86.2,50,82.6,43,26.7,4,531,65,4.6,37.9,10.62,12.9,2,61.5,NA,0,0,0,0,6,1,79.3,78.1,0,22,0,0,17,8,94.1,16,89.9,13,8.1,0,114,20,2.5,14.3,7.13,5.7,1,82.1,NA,0,0,0,0,11,1,87.7,90.2,0,17,0,0,46,23,93.5,43,96,28,17.4,0,197,70,3,8.6,4.58,5.5,12,76.5,NA,0,0,1.9,1,26,1,88.7,93.1,0,30,0,0,70,52,97.1,68,102,68,42.2,1,511,232,4.5,9.8,7.51,2015,"Tulsa (OK)",75,206,NA,4.64,14,36.5,128,4.33,7.3
"3","Keyarris Garrett",11008,"WR","TULSA",13,15.5,21,59.6,NA,0,0,0,3,3,62,320,2,86.7,42.4,79.9,NA,80.6,0,0,4,50,0,0,589,3,96,93.5,551,5.3,31,99,161,8,94.7,558,1583,436,4.5,16.5,2.87,161,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,161,0,-0.3,4,90.9,NA,0,0,0,0,3,0,97.1,63.1,0,17,0,0,45,10,95.6,43,89.4,11,6.8,0,60,63,6.3,6,1.4,20.5,4,45.5,NA,0,0,16.7,1,3,0,87.4,81.9,1,44,0,0,31,5,96.8,30,41.5,11,6.8,0,104,31,6.2,20.8,3.47,161,-1.3,2,100,NA,0,0,0,0,2,0,78.5,72.9,0,17,0,0,7,7,100,7,88.7,7,4.3,0,37,46,6.6,5.3,5.29,-1.3,1,100,NA,0,0,0,0,1,0,73.1,70.6,0,17,0,0,25,3,100,25,100,3,1.9,0,24,28,9.3,8,0.96,35.5,0,66.7,NA,0,0,0,0,4,0,74.9,93.9,0,46,0,0,33,4,81.8,27,149.3,6,3.7,2,151,7,1.8,37.8,5.59,13.2,4,50,NA,0,0,16.7,2,9,0,51.7,90.9,1,26,0,0,64,10,90.6,58,63.8,20,12.4,0,196,66,6.6,19.6,3.38,5.5,11,72.5,NA,0,0,3.3,1,15,0,80,91,0,30,0,0,128,29,97.7,125,103.5,40,24.8,1,314,162,5.6,10.8,2.51,31.9,1,35.8,NA,0,0,0,0,19,0,75.2,96.5,3,50,0,0,60,19,88.3,53,100,53,32.9,7,725,72,3.8,38.2,13.68,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,0,0,12,0,100,12,0,0,0,0,0,0,NA,NA,0,34.8,0,25,NA,0,0,0,0,1,0,66.7,81.2,0,43,0,0,32,1,90.6,29,111.5,4,2.5,1,43,0,0,43,1.48,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,0,0,10,0,80,8,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,0,0,55,0,96.4,53,0,0,0,0,0,0,NA,NA,0,13.1,6,54.5,NA,0,0,10,2,15,1,63.6,90.9,1,26,0,0,35,18,94.3,33,74.1,33,20.5,0,310,86,4.8,17.2,9.39,0,-1.3,1,100,NA,0,0,0,0,1,0,74.9,68.9,0,8,0,0,9,4,100,9,80.2,4,2.5,0,13,18,4.5,3.3,1.44,70.9,93.9,31.1,1,32.6,NA,0,0,0,0,14,0,3,50,0,0,58,14,86.2,50,82.6,43,26.7,4,531,65,4.6,37.9,10.62,12.9,2,61.5,NA,0,0,0,0,6,1,79.3,78.1,0,22,0,0,17,8,94.1,16,89.9,13,8.1,0,114,20,2.5,14.3,7.13,5.7,1,82.1,NA,0,0,0,0,11,1,87.7,90.2,0,17,0,0,46,23,93.5,43,96,28,17.4,0,197,70,3,8.6,4.58,5.5,12,76.5,NA,0,0,1.9,1,26,1,88.7,93.1,0,30,0,0,70,52,97.1,68,102,68,42.2,1,511,232,4.5,9.8,7.51,2016,"Tulsa (OK)",75.38,220,NA,4.53,14,36.5,128,4.33,7.3
"4","Aaron Burbridge",10847,"WR","MICH STATE",14,12.2,7,58.2,NA,0,0,0,10.5,10,61,223,2,60.3,41.8,85.4,NA,85.7,0.2,1,2,56,0,0,466,2,85,94.6,441,18.5,86,96.8,146,7,81.1,378,1258,300,3.5,14.8,2.85,146,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,13,0,100,NA,0,0,0,0,1,0,66.7,74.5,0,17,0,0,1,1,100,1,118.8,1,0.7,0,17,4,4,17,17,146,0,-4,2,100,NA,0,0,0,0,3,1,95.2,57.4,0,11,0,0,32,8,96.9,31,84.9,8,5.5,0,35,67,8.4,4.4,1.13,11.6,0,60,NA,0,0,14.3,3,14,0,41.4,79.7,0,29,0,0,86,18,96.5,83,89.6,30,20.5,0,270,48,2.7,15,3.25,146,-4,2,100,NA,0,0,0,0,3,1,79.3,68.2,0,11,0,0,8,8,100,8,84.9,8,5.5,0,35,67,8.4,4.4,4.38,-4,2,100,NA,0,0,0,0,3,1,79.3,68.2,0,11,0,0,42,8,97.6,41,84.9,8,5.5,0,35,67,8.4,4.4,0.85,25.5,1,58.3,NA,0,0,12.5,1,7,0,56.8,95.3,0,56,0,0,35,7,97.1,34,142.4,12,8.2,2,222,55,7.9,31.7,6.53,13.1,0,46.7,NA,0,0,17.6,3,14,0,43.3,90.2,0,33,0,0,82,14,96.3,79,94.4,30,20.5,2,225,51,3.6,16.1,2.85,4.6,2,50,NA,0,0,23.5,4,4,0,29.9,66.8,1,29,0,0,83,13,94,78,60.4,26,17.8,1,124,57,4.4,9.5,1.59,25.7,1,64,NA,0,0,11.1,2,16,0,59.1,99.9,0,56,0,0,27,16,92.6,25,147.1,25,17.1,3,475,75,4.7,29.7,19,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,0,0,4,0,75,3,0,0,0,0,0,0,NA,NA,0,27,0,62.5,NA,0,0,16.7,1,5,0,50.3,95.6,0,36,0,0,26,5,92.3,24,145.8,8,5.5,1,145,11,2.2,29,6.04,14.8,1,54.5,NA,0,0,0,0,11,0,82.2,97.4,1,29,0,0,42,12,95.2,40,79.9,22,15.1,1,191,18,1.5,15.9,4.78,6.8,1,78.6,NA,0,0,8.3,1,5,1,64.9,72.9,0,14,0,0,33,11,93.9,31,94.6,14,9.6,0,94,22,2,8.5,3.03,13.8,1,47,NA,0,0,8.8,3,30,0,64.9,96.9,1,33,0,0,68,31,97.1,66,80.8,66,45.2,3,487,73,2.4,15.7,7.38,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,74.9,94.1,24.2,0,80,NA,0,0,0,0,4,0,0,28,0,0,14,4,85.7,12,118.8,5,3.4,0,108,9,2.3,27,9,13.7,0,35.7,NA,0,0,0,0,5,0,76.3,87,0,17,0,0,29,5,96.6,28,53,14,9.6,0,71,4,0.8,14.2,2.54,5.7,0,85.7,NA,0,0,0,0,3,0,77.5,80,0,9,0,0,17,6,94.1,16,92.3,7,4.8,0,43,6,1,7.2,2.69,5.4,3,63.8,NA,0,0,14.3,5,12,1,49.4,76.4,1,29,0,0,49,30,95.9,47,76.6,47,32.2,1,261,85,2.8,8.7,5.55,2016,"Michigan State",72,206,NA,4.56,20,30.5,115,4.31,7.22
